Cell	cell_type
N4_bcFABQ	Erythrocyte
N4_bcFAJP	FLB1
N4_bcFALC	Leydig
N4_bcFAPB	Erythrocyte
N4_bcFAPP	Tcells
N4_bcFBDO	Neutrophils1
N4_bcFBEW	Erythrocyte
N4_bcFBFE	Endo
N4_bcFBJS	Recruited_macrophage
N4_bcFBKG	FLB2
N4_bcFBKP	Neutrophils1
N4_bcFBPN	BasalWE
N4_bcFBQU	Schwann
N4_bcFBQY	Early_B
N4_bcFBRW	Erythrocyte
N4_bcFBSS	Erythrocyte
N4_bcFBTP	FLB1
N4_bcFCHI	Endo
N4_bcFCLQ	Erythrocyte
N4_bcFCZL	Neutrophils1
N4_bcFDAM	IW1
N4_bcFDFG	IW1
N4_bcFDIE	Neutrophils1
N4_bcFDJI	Neutrophils1
N4_bcFDKJ	Neutrophils1
N4_bcFDNZ	IW1
N4_bcFDSX	Neutrophils1
N4_bcFDXK	Neutrophils1
N4_bcFDXS	Schwann
N4_bcFEDP	Neutrophils1
N4_bcFEKV	FLB1
N4_bcFELV	Erythrocyte
N4_bcFEME	BasalWE
N4_bcFEPF	Erythrocyte
N4_bcFEQE	Erythrocyte
N4_bcFEVG	Recruited_macrophage
N4_bcFEVQ	IW1
N4_bcFEZE	Erythrocyte
N4_bcFFJV	SSC
N4_bcFFSP	Neutrophils1
N4_bcFFTP	FLB2
N4_bcFFZQ	Erythrocyte
N4_bcFGBV	Erythrocyte
N4_bcFGDB	Neutrophils1
N4_bcFGFM	Erythrocyte
N4_bcFGHW	Erythrocyte
N4_bcFGJJ	BasalWE
N4_bcFGJV	Erythrocyte
N4_bcFGJW	SSC
N4_bcFGJX	Recruited_macrophage
N4_bcFGKG	SSC
N4_bcFGKL	Neutrophils1
N4_bcFGOW	FLB1
N4_bcFGPJ	Neutrophils1
N4_bcFGRE	DC
N4_bcFGTN	FLB2
N4_bcFGWI	Erythrocyte
N4_bcFGYU	IW1
N4_bcFHLQ	Neutrophils1
N4_bcFHRR	Erythrocyte
N4_bcFIAR	SSC
N4_bcFIEH	IW1
N4_bcFIEX	Recruited_macrophage
N4_bcFIFT	Neutrophils1
N4_bcFIMO	Neutrophils1
N4_bcFIRE	IW1
N4_bcFIUW	Erythrocyte
N4_bcFIWN	Erythrocyte
N4_bcFIXE	Erythrocyte
N4_bcFJCX	IW3
N4_bcFJIB	Recruited_macrophage
N4_bcFJIS	BasalWE
N4_bcFJKU	SSC
N4_bcFJLX	Neutrophils1
N4_bcFJMA	IW1
N4_bcFJME	Recruited_macrophage
N4_bcFJOH	SSC
N4_bcFJQF	Neutrophils1
N4_bcFJRZ	Erythrocyte
N4_bcFJSB	Neutrophils1
N4_bcFJWJ	IW3
N4_bcFKBT	IW1
N4_bcFKEZ	Neutrophils1
N4_bcFKGC	Neutrophils1
N4_bcFKGT	Neutrophils1
N4_bcFKIW	DC
N4_bcFKMO	Neutrophils1
N4_bcFKPS	Recruited_macrophage
N4_bcFKTE	Neutrophils1
N4_bcFKTL	Neutrophils1
N4_bcFKVY	Tcells
N4_bcFLAO	Erythrocyte
N4_bcFLDN	Erythrocyte
N4_bcFLHH	Erythrocyte
N4_bcFLHX	Early_B
N4_bcFLLQ	Recruited_macrophage
N4_bcFLRI	Erythrocyte
N4_bcFLUO	IW3
N4_bcFLXM	Neutrophils1
N4_bcFMAJ	Early_B
N4_bcFMCP	Erythrocyte
N4_bcFMNE	Neutrophils1
N4_bcFMNU	IW1
N4_bcFMQW	Erythrocyte
N4_bcFMUV	Erythrocyte
N4_bcFMWB	Neutrophils1
N4_bcFMXQ	Erythrocyte
N4_bcFNAG	Erythrocyte
N4_bcFNAN	FLB1
N4_bcFNBS	Leydig
N4_bcFNGG	Neutrophils1
N4_bcFNIO	Tcells
N4_bcFNPP	FLB2
N4_bcFNSH	FLB1
N4_bcFNTW	Erythrocyte
N4_bcFNYZ	Recruited_macrophage
N4_bcFOBF	Early_B
N4_bcFOBH	BasalWE
N4_bcFOCA	Erythrocyte
N4_bcFOHE	Erythrocyte
N4_bcFOKV	Neutrophils1
N4_bcFONZ	IW1
N4_bcFOON	Neutrophils1
N4_bcFOWE	IW3
N4_bcFOWK	Neutrophils1
N4_bcFPDV	Erythrocyte
N4_bcFPFZ	Neutrophils1
N4_bcFPHG	Neutrophils1
N4_bcFPKW	Neutrophils1
N4_bcFPLB	IW1
N4_bcFPLD	Tcells
N4_bcFPMT	Recruited_macrophage
N4_bcFPQZ	Neutrophils1
N4_bcFPSK	Erythrocyte
N4_bcFPSQ	Neutrophils1
N4_bcFPTJ	Neutrophils1
N4_bcFPTU	Neutrophils1
N4_bcFPXL	DC
N4_bcFPXT	IW1
N4_bcFPYC	SSC
N4_bcFQAI	IW1
N4_bcFQDB	Tcells
N4_bcFQHB	Erythrocyte
N4_bcFQPS	Erythrocyte
N4_bcFQPT	Erythrocyte
N4_bcFQUF	Neutrophils1
N4_bcFQUT	IW3
N4_bcFQXJ	Erythrocyte
N4_bcFRAG	IW1
N4_bcFRDE	Erythrocyte
N4_bcFRKZ	FLB2
N4_bcFRLS	Early_B
N4_bcFRND	DC
N4_bcFRPB	Neutrophils1
N4_bcFRPS	Neutrophils1
N4_bcFRRQ	IW1
N4_bcFRSB	Erythrocyte
N4_bcFRXK	Bcell
N4_bcFSEL	Erythrocyte
N4_bcFSOK	IW3
N4_bcFSTF	Erythrocyte
N4_bcFSYK	Neutrophils1
N4_bcFTCC	Neutrophils1
N4_bcFTEX	Leydig
N4_bcFTGW	Recruited_macrophage
N4_bcFTHO	Neutrophils1
N4_bcFTHX	Neutrophils1
N4_bcFTKC	Neutrophils1
N4_bcFTKQ	Neutrophils1
N4_bcFTLC	Erythrocyte
N4_bcFTOL	Erythrocyte
N4_bcFTPH	SSC
N4_bcFTRJ	Neutrophils1
N4_bcFTTZ	Recruited_macrophage
N4_bcFTXE	Tcells
N4_bcFTXT	Recruited_macrophage
N4_bcFUBX	SSC
N4_bcFUFM	SSC
N4_bcFUHJ	Neutrophils1
N4_bcFUNV	Erythrocyte
N4_bcFUQE	Erythrocyte
N4_bcFUSL	Recruited_macrophage
N4_bcFUSW	Recruited_macrophage
N4_bcFVOD	Erythrocyte
N4_bcFVOQ	Erythrocyte
N4_bcFVQO	Erythrocyte
N4_bcFVTV	Recruited_macrophage
N4_bcFVUW	Erythrocyte
N4_bcFVUZ	Erythrocyte
N4_bcFVYS	Erythrocyte
N4_bcFWBM	Recruited_macrophage
N4_bcFWCN	Tcells
N4_bcFWEW	Recruited_macrophage
N4_bcFWGR	FLB1
N4_bcFWMP	Recruited_macrophage
N4_bcFWMQ	PhagNeutrophils
N4_bcFWOO	FLB1
N4_bcFWVR	Tcells
N4_bcFWWX	Erythrocyte
N4_bcFXAJ	IW1
N4_bcFXBJ	Neutrophils1
N4_bcFXCQ	Neutrophils1
N4_bcFXDW	Tcells
N4_bcFXFI	Neutrophils1
N4_bcFXKX	Erythrocyte
N4_bcFXRQ	Endo
N4_bcFXRV	Neutrophils1
N4_bcFXSP	Neutrophils1
N4_bcFXTH	FLB2
N4_bcFXVM	Erythrocyte
N4_bcFXYJ	Erythrocyte
N4_bcFYBN	Recruited_macrophage
N4_bcFYFM	IW1
N4_bcFYNA	FLB1
N4_bcFYOU	FLB2
N4_bcFYSC	Neutrophils1
N4_bcFYSO	Erythrocyte
N4_bcFYWA	Neutrophils1
N4_bcFYWP	Erythrocyte
N4_bcFYXM	Recruited_macrophage
N4_bcFYZW	Erythrocyte
N4_bcFZAB	FLB1
N4_bcFZAJ	Recruited_macrophage
N4_bcFZAN	Erythrocyte
N4_bcFZAV	Erythrocyte
N4_bcFZFJ	Recruited_macrophage
N4_bcFZHM	Erythrocyte
N4_bcFZKO	Erythrocyte
N4_bcFZKR	Recruited_macrophage
N4_bcFZUQ	IW1
N4_bcGAAC	DC
N4_bcGAER	Recruited_macrophage
N4_bcGAFM	Neutrophils1
N4_bcGAFN	IW1
N4_bcGAGJ	Recruited_macrophage
N4_bcGAIW	Erythrocyte
N4_bcGAPN	IW1
N4_bcGAQP	Erythrocyte
N4_bcGASE	Erythrocyte
N4_bcGAVQ	Neutrophils1
N4_bcGAWP	FLB1
N4_bcGAZA	Erythrocyte
N4_bcGBAD	Neutrophils1
N4_bcGBBD	Erythrocyte
N4_bcGBDS	Erythrocyte
N4_bcGBHI	Erythrocyte
N4_bcGBJB	Erythrocyte
N4_bcGBRZ	Neutrophils1
N4_bcGBSA	BasalWE
N4_bcGBUB	SSC
N4_bcGBUP	Erythrocyte
N4_bcGBVD	Erythrocyte
N4_bcGBXT	Erythrocyte
N4_bcGBYZ	Erythrocyte
N4_bcGBZD	Erythrocyte
N4_bcGCAY	Neutrophils1
N4_bcGCBQ	Erythrocyte
N4_bcGCFY	Tcells
N4_bcGCHA	IW1
N4_bcGCIZ	FLB1
N4_bcGCKN	Erythrocyte
N4_bcGCLA	Neutrophils1
N4_bcGCLD	Erythrocyte
N4_bcGCLK	Neutrophils1
N4_bcGCLP	Recruited_macrophage
N4_bcGCMU	Recruited_macrophage
N4_bcGCOH	IW1
N4_bcGCOK	Erythrocyte
N4_bcGCZE	Neutrophils1
N4_bcGDAT	Erythrocyte
N4_bcGDAX	Neutrophils1
N4_bcGDBX	Neutrophils1
N4_bcGDEN	SSC
N4_bcGDFR	Neutrophils1
N4_bcGDPY	Recruited_macrophage
N4_bcGDQV	Recruited_macrophage
N4_bcGDQW	Tcells
N4_bcGDRK	Erythrocyte
N4_bcGDTZ	Erythrocyte
N4_bcGDVD	IW3
N4_bcGDWV	FLB2
N4_bcGDZV	Erythrocyte
N4_bcGEAX	Tcells
N4_bcGEFC	IW1
N4_bcGEKV	Erythrocyte
N4_bcGENZ	Leydig
N4_bcGEQG	FLB1
N4_bcGEQW	IW1
N4_bcGERE	Recruited_macrophage
N4_bcGETC	Recruited_macrophage
N4_bcGEVC	Tcells
N4_bcGEVL	Neutrophils1
N4_bcGEWF	Erythrocyte
N4_bcGEWL	Schwann
N4_bcGEXP	Erythrocyte
N4_bcGEXZ	Erythrocyte
N4_bcGEYA	FLB1
N4_bcGFDW	Neutrophils1
N4_bcGFEL	Schwann
N4_bcGFGM	Early_B
N4_bcGFME	Early_B
N4_bcGFOD	Erythrocyte
N4_bcGFQX	Neutrophils1
N4_bcGFQZ	Neutrophils1
N4_bcGFUS	IW1
N4_bcGFVB	BasalWE
N4_bcGFWS	SSC
N4_bcGFZN	Neutrophils1
N4_bcGGHZ	Erythrocyte
N4_bcGGIJ	BasalWE
N4_bcGGJI	Erythrocyte
N4_bcGGTR	Erythrocyte
N4_bcGGZA	IW3
N4_bcGGZI	Erythrocyte
N4_bcGGZL	Recruited_macrophage
N4_bcGGZM	SSC
N4_bcGHAQ	Neutrophils1
N4_bcGHFX	IW3
N4_bcGHGG	IW3
N4_bcGHHX	Erythrocyte
N4_bcGHIQ	Neutrophils1
N4_bcGHJG	Erythrocyte
N4_bcGHJR	Neutrophils2
N4_bcGHKJ	Recruited_macrophage
N4_bcGHLE	Erythrocyte
N4_bcGHMR	DC
N4_bcGHMY	Leydig
N4_bcGHNS	Erythrocyte
N4_bcGHUI	IW1
N4_bcGHVF	Erythrocyte
N4_bcGHYU	FLB1
N4_bcGIBT	Erythrocyte
N4_bcGIDX	Neutrophils1
N4_bcGIJZ	Recruited_macrophage
N4_bcGIMU	BasalWE
N4_bcGITD	Erythrocyte
N4_bcGITQ	Erythrocyte
N4_bcGIVX	Erythrocyte
N4_bcGIWZ	Erythrocyte
N4_bcGJAP	SSC
N4_bcGJBK	Erythrocyte
N4_bcGJCI	Erythrocyte
N4_bcGJEM	Erythrocyte
N4_bcGJFF	SSC
N4_bcGJFI	FLB2
N4_bcGJFL	Erythrocyte
N4_bcGJGT	Neutrophils1
N4_bcGJGV	Erythrocyte
N4_bcGJJC	Recruited_macrophage
N4_bcGJLM	PhagNeutrophils
N4_bcGJPK	Recruited_macrophage
N4_bcGJPL	Neutrophils1
N4_bcGJTB	Erythrocyte
N4_bcGJUL	DC
N4_bcGJXF	FLB1
N4_bcGJYJ	PhagNeutrophils
N4_bcGKAK	Erythrocyte
N4_bcGKCK	Recruited_macrophage
N4_bcGKEX	Erythrocyte
N4_bcGKGE	Recruited_macrophage
N4_bcGKGJ	Neutrophils1
N4_bcGKGT	IW1
N4_bcGKHX	Neutrophils1
N4_bcGKJC	Neutrophils1
N4_bcGKLJ	IW1
N4_bcGKQI	Erythrocyte
N4_bcGKSD	Leydig
N4_bcGKVF	Erythrocyte
N4_bcGKXF	IW1
N4_bcGKYT	Erythrocyte
N4_bcGKYX	Neutrophils1
N4_bcGKZK	Tcells
N4_bcGLAE	Endo
N4_bcGLFI	Erythrocyte
N4_bcGLJD	Recruited_macrophage
N4_bcGLKF	Neutrophils1
N4_bcGLKU	Erythrocyte
N4_bcGLKX	IW3
N4_bcGLMM	IW1
N4_bcGLNF	IW1
N4_bcGLNH	Recruited_macrophage
N4_bcGLNU	Erythrocyte
N4_bcGLOG	Schwann
N4_bcGLPM	IW1
N4_bcGLPS	SSC
N4_bcGMBI	Recruited_macrophage
N4_bcGMEQ	Tcells
N4_bcGMLO	Recruited_macrophage
N4_bcGMNH	Recruited_macrophage
N4_bcGMPI	Recruited_macrophage
N4_bcGMQF	Erythrocyte
N4_bcGMSI	Erythrocyte
N4_bcGMTC	Neutrophils1
N4_bcGMWT	Erythrocyte
N4_bcGMYJ	Early_B
N4_bcGNAH	Endo
N4_bcGNAO	Recruited_macrophage
N4_bcGNAQ	Recruited_macrophage
N4_bcGNEE	Neutrophils1
N4_bcGNFZ	Erythrocyte
N4_bcGNGI	SSC
N4_bcGNHG	Erythrocyte
N4_bcGNLE	Neutrophils1
N4_bcGNLP	Erythrocyte
N4_bcGNLY	IW3
N4_bcGNMI	Erythrocyte
N4_bcGNOK	IW1
N4_bcGNQL	Erythrocyte
N4_bcGNRR	Erythrocyte
N4_bcGNSY	Recruited_macrophage
N4_bcGNUC	Recruited_macrophage
N4_bcGNUG	Neutrophils1
N4_bcGNUX	Neutrophils1
N4_bcGNVR	FLB1
N4_bcGNXD	Neutrophils1
N4_bcGOBN	Neutrophils1
N4_bcGOIV	IW3
N4_bcGOKF	IW1
N4_bcGOQE	Neutrophils1
N4_bcGOSF	Neutrophils1
N4_bcGOSI	Recruited_macrophage
N4_bcGOYA	Neutrophils1
N4_bcGPCJ	Early_B
N4_bcGPIZ	Erythrocyte
N4_bcGPJA	IW1
N4_bcGPJZ	Erythrocyte
N4_bcGPNL	FLB1
N4_bcGPOQ	Early_B
N4_bcGPRG	Neutrophils1
N4_bcGPSA	Neutrophils1
N4_bcGPTR	Erythrocyte
N4_bcGPWA	Erythrocyte
N4_bcGPWF	Erythrocyte
N4_bcGPWX	Recruited_macrophage
N4_bcGPXG	Erythrocyte
N4_bcGPXQ	FLB1
N4_bcGPZD	IW1
N4_bcGPZM	Early_B
N4_bcGQCA	Erythrocyte
N4_bcGQCU	IW1
N4_bcGQET	Erythrocyte
N4_bcGQFT	DC
N4_bcGQHB	Erythrocyte
N4_bcGQKF	Neutrophils1
N4_bcGQLC	Erythrocyte
N4_bcGQNP	SSC
N4_bcGQOY	IW1
N4_bcGQRN	Endo
N4_bcGQRS	Erythrocyte
N4_bcGQSW	Recruited_macrophage
N4_bcGQTY	IW1
N4_bcGQUU	Endo
N4_bcGQZS	FLB1
N4_bcGRAR	IW1
N4_bcGRCY	Neutrophils1
N4_bcGRDX	Erythrocyte
N4_bcGREE	Erythrocyte
N4_bcGRFX	Neutrophils1
N4_bcGRFZ	Neutrophils1
N4_bcGRGO	Neutrophils1
N4_bcGRLI	Neutrophils1
N4_bcGRNJ	Erythrocyte
N4_bcGRNW	Tcells
N4_bcGRSC	Erythrocyte
N4_bcGRTN	Neutrophils1
N4_bcGRUV	Erythrocyte
N4_bcGRVL	FLB1
N4_bcGRWU	IW1
N4_bcGSAW	Erythrocyte
N4_bcGSBV	IW1
N4_bcGSGL	FLB1
N4_bcGSIL	IW1
N4_bcGSKQ	Neutrophils1
N4_bcGSLF	IW1
N4_bcGSLH	Neutrophils1
N4_bcGSNL	Erythrocyte
N4_bcGSOW	IW1
N4_bcGSOX	Tcells
N4_bcGSRO	Erythrocyte
N4_bcGSSM	Erythrocyte
N4_bcGSSO	FLB2
N4_bcGSTJ	Recruited_macrophage
N4_bcGSTM	FLB2
N4_bcGSUY	Tcells
N4_bcGTDF	Neutrophils1
N4_bcGTDZ	DC
N4_bcGTEC	Neutrophils1
N4_bcGTEO	Erythrocyte
N4_bcGTFE	FLB2
N4_bcGTHC	Erythrocyte
N4_bcGTKK	Endo
N4_bcGTMB	Recruited_macrophage
N4_bcGTMF	SSC
N4_bcGTNB	Erythrocyte
N4_bcGTOF	IW1
N4_bcGTOR	SSC
N4_bcGTPR	IW1
N4_bcGTQP	Neutrophils1
N4_bcGUAT	Neutrophils1
N4_bcGUBN	Erythrocyte
N4_bcGUES	Erythrocyte
N4_bcGUET	Erythrocyte
N4_bcGUJM	Leydig
N4_bcGULM	Neutrophils1
N4_bcGUNF	Erythrocyte
N4_bcGUNJ	Neutrophils2
N4_bcGUNW	Erythrocyte
N4_bcGUQT	Recruited_macrophage
N4_bcGUTL	Erythrocyte
N4_bcGUWM	Erythrocyte
N4_bcGUYJ	Erythrocyte
N4_bcGVBS	Recruited_macrophage
N4_bcGVCN	PhagNeutrophils
N4_bcGVCQ	IW1
N4_bcGVDF	Endo
N4_bcGVGV	Erythrocyte
N4_bcGVMJ	Erythrocyte
N4_bcGVMO	Erythrocyte
N4_bcGVOH	Erythrocyte
N4_bcGVTV	Erythrocyte
N4_bcGVTW	Bcell
N4_bcGWDI	Erythrocyte
N4_bcGWDZ	Erythrocyte
N4_bcGWKZ	Erythrocyte
N4_bcGWLH	DC
N4_bcGWNV	Erythrocyte
N4_bcGWUC	Tcells
N4_bcGWUO	Erythrocyte
N4_bcGWZL	Tcells
N4_bcGXBB	FLB1
N4_bcGXCU	Neutrophils1
N4_bcGXEX	Neutrophils1
N4_bcGXGH	Erythrocyte
N4_bcGXIX	Neutrophils1
N4_bcGXLD	BasalWE
N4_bcGXNP	Erythrocyte
N4_bcGXNW	Recruited_macrophage
N4_bcGXOG	IW1
N4_bcGXRG	Neutrophils1
N4_bcGXSA	Recruited_macrophage
N4_bcGXTD	Erythrocyte
N4_bcGXTL	FLB1
N4_bcGXWQ	Neutrophils1
N4_bcGXXV	Neutrophils1
N4_bcGYAC	FLB1
N4_bcGYAZ	Erythrocyte
N4_bcGYBI	Erythrocyte
N4_bcGYBK	FLB2
N4_bcGYBT	Recruited_macrophage
N4_bcGYHD	IW1
N4_bcGYIV	Recruited_macrophage
N4_bcGYLW	Erythrocyte
N4_bcGYMA	Erythrocyte
N4_bcGYMD	Endo
N4_bcGYNI	FLB2
N4_bcGYOJ	IW1
N4_bcGYOU	FLB1
N4_bcGYQG	Recruited_macrophage
N4_bcGYTQ	SSC
N4_bcGYVV	IW1
N4_bcGYYK	Early_B
N4_bcGZBL	Neutrophils1
N4_bcGZGF	IW3
N4_bcGZKD	FLB1
N4_bcGZRJ	Erythrocyte
N4_bcGZTQ	Erythrocyte
N4_bcGZVF	IW3
N4_bcGZVV	Recruited_macrophage
N4_bcGZXM	FLB1
N4_bcGZZD	Neutrophils1
N4_bcHAAH	Bcell
N4_bcHADP	Erythrocyte
N4_bcHAGE	FLB2
N4_bcHAJT	Erythrocyte
N4_bcHAJY	Erythrocyte
N4_bcHALC	IW1
N4_bcHANU	IW1
N4_bcHAPF	Neutrophils1
N4_bcHAQA	Erythrocyte
N4_bcHAQG	Neutrophils1
N4_bcHARR	Neutrophils1
N4_bcHAWF	Bcell
N4_bcHBBB	Erythrocyte
N4_bcHBBU	Erythrocyte
N4_bcHBCW	Erythrocyte
N4_bcHBDL	Erythrocyte
N4_bcHBDS	Neutrophils1
N4_bcHBFO	Erythrocyte
N4_bcHBGN	SSC
N4_bcHBHN	Neutrophils1
N4_bcHBMT	Tcells
N4_bcHBOD	Neutrophils1
N4_bcHBPV	FLB1
N4_bcHBQB	Neutrophils1
N4_bcHBRQ	Erythrocyte
N4_bcHBSR	Endo
N4_bcHCBJ	Erythrocyte
N4_bcHCDW	Erythrocyte
N4_bcHCKR	Erythrocyte
N4_bcHCKV	IW1
N4_bcHCMD	Erythrocyte
N4_bcHCOO	IW1
N4_bcHCVS	Recruited_macrophage
N4_bcHCYH	Neutrophils1
N4_bcHCYO	Erythrocyte
N4_bcHCZB	Recruited_macrophage
N4_bcHDAI	Early_B
N4_bcHDBH	Erythrocyte
N4_bcHDCV	Neutrophils1
N4_bcHDII	DC
N4_bcHDIP	Recruited_macrophage
N4_bcHDJL	SSC
N4_bcHDSB	Erythrocyte
N4_bcHDTV	Erythrocyte
N4_bcHDUB	Recruited_macrophage
N4_bcHDUC	Erythrocyte
N4_bcHDVO	Erythrocyte
N4_bcHDXI	Erythrocyte
N4_bcHDYO	Recruited_macrophage
N4_bcHECJ	Erythrocyte
N4_bcHECR	PhagNeutrophils
N4_bcHECV	FLB1
N4_bcHEFV	IW1
N4_bcHEHA	Erythrocyte
N4_bcHEHY	Recruited_macrophage
N4_bcHEJD	Neutrophils1
N4_bcHENS	Erythrocyte
N4_bcHEQS	IW1
N4_bcHEWQ	SSC
N4_bcHFBC	Erythrocyte
N4_bcHFEK	Erythrocyte
N4_bcHFHL	Recruited_macrophage
N4_bcHFIB	FLB1
N4_bcHFLZ	Erythrocyte
N4_bcHFMG	Neutrophils1
N4_bcHFNW	FLB1
N4_bcHFRS	Recruited_macrophage
N4_bcHFRY	Erythrocyte
N4_bcHFSU	Erythrocyte
N4_bcHFVJ	Erythrocyte
N4_bcHFVV	Neutrophils1
N4_bcHFWJ	Erythrocyte
N4_bcHFXM	Erythrocyte
N4_bcHFYA	Erythrocyte
N4_bcHFYL	Erythrocyte
N4_bcHGES	IW1
N4_bcHGFN	Erythrocyte
N4_bcHGGJ	Erythrocyte
N4_bcHGHT	FLB1
N4_bcHGLE	Erythrocyte
N4_bcHGLR	Neutrophils1
N4_bcHGNB	Neutrophils1
N4_bcHGNY	Neutrophils1
N4_bcHGOE	Tcells
N4_bcHGPB	Neutrophils1
N4_bcHGPC	FLB2
N4_bcHGPD	Endo
N4_bcHGSP	Neutrophils1
N4_bcHGSZ	Erythrocyte
N4_bcHGTR	Erythrocyte
N4_bcHGTV	DC
N4_bcHGVB	Neutrophils1
N4_bcHGWR	Early_B
N4_bcHHDC	IW1
N4_bcHHDO	Early_B
N4_bcHHII	Erythrocyte
N4_bcHHIQ	Leydig
N4_bcHHLC	Neutrophils1
N4_bcHHMB	Erythrocyte
N4_bcHHNT	Recruited_macrophage
N4_bcHHQJ	Neutrophils2
N4_bcHHUX	Erythrocyte
N4_bcHHVL	Erythrocyte
N4_bcHHVX	IW1
N4_bcHHYH	Erythrocyte
N4_bcHHYU	BasalWE
N4_bcHHZR	BasalWE
N4_bcHIBI	Neutrophils1
N4_bcHIEZ	Early_B
N4_bcHIFE	Neutrophils1
N4_bcHIGF	Neutrophils1
N4_bcHIHA	Erythrocyte
N4_bcHIIM	Erythrocyte
N4_bcHIMK	Erythrocyte
N4_bcHISR	SSC
N4_bcHITM	Erythrocyte
N4_bcHIUO	Erythrocyte
N4_bcHIVI	Neutrophils1
N4_bcHIWJ	Erythrocyte
N4_bcHJAC	Erythrocyte
N4_bcHJBJ	Neutrophils1
N4_bcHJCW	Erythrocyte
N4_bcHJDL	Schwann
N4_bcHJIB	Erythrocyte
N4_bcHJJN	Neutrophils1
N4_bcHJKK	Early_B
N4_bcHJLA	FLB1
N4_bcHJRM	Neutrophils1
N4_bcHJTA	Neutrophils1
N4_bcHJXA	Erythrocyte
N4_bcHJXZ	Recruited_macrophage
N4_bcHJYC	FLB2
N4_bcHKDX	Recruited_macrophage
N4_bcHKEC	Erythrocyte
N4_bcHKFP	Neutrophils1
N4_bcHKHP	Neutrophils1
N4_bcHKIV	Erythrocyte
N4_bcHKJQ	Neutrophils1
N4_bcHKMS	Tcells
N4_bcHKOY	Erythrocyte
N4_bcHKPR	FLB2
N4_bcHKTN	Schwann
N4_bcHKYD	FLB2
N4_bcHKZI	Erythrocyte
N4_bcHLAZ	Recruited_macrophage
N4_bcHLCS	IW1
N4_bcHLIP	DC
N4_bcHLMA	Neutrophils1
N4_bcHLMZ	Erythrocyte
N4_bcHLRY	Erythrocyte
N4_bcHLSJ	IW1
N4_bcHLTB	FLB1
N4_bcHLVD	Tcells
N4_bcHLXD	BasalWE
N4_bcHLYX	Neutrophils1
N4_bcHLZK	Erythrocyte
N4_bcHMAG	Recruited_macrophage
N4_bcHMED	IW3
N4_bcHMFA	Erythrocyte
N4_bcHMFE	Erythrocyte
N4_bcHMHX	DC
N4_bcHMIC	Recruited_macrophage
N4_bcHMIL	Erythrocyte
N4_bcHMJN	Neutrophils1
N4_bcHMLQ	IW2
N4_bcHMMZ	IW3
N4_bcHMQP	Erythrocyte
N4_bcHMSI	FLB1
N4_bcHMTD	Neutrophils1
N4_bcHMUC	Erythrocyte
N4_bcHMUI	SSC
N4_bcHNAM	SSC
N4_bcHNBL	Neutrophils1
N4_bcHNDU	Neutrophils1
N4_bcHNFR	Recruited_macrophage
N4_bcHNFV	Tcells
N4_bcHNJW	Erythrocyte
N4_bcHNQR	Neutrophils1
N4_bcHNVB	Erythrocyte
N4_bcHNWW	Erythrocyte
N4_bcHNWY	Erythrocyte
N4_bcHNXT	Neutrophils1
N4_bcHNYK	FLB2
N4_bcHNYP	Leydig
N4_bcHOND	IW3
N4_bcHOPH	Erythrocyte
N4_bcHOPZ	IW1
N4_bcHOWJ	Neutrophils1
N4_bcHOZM	BasalWE
N4_bcHPAL	Erythrocyte
N4_bcHPFO	Erythrocyte
N4_bcHPMH	Erythrocyte
N4_bcHPQS	Erythrocyte
N4_bcHPVW	IW1
N4_bcHPYT	Neutrophils1
N4_bcHQCJ	Erythrocyte
N4_bcHQDI	Recruited_macrophage
N4_bcHQMY	Erythrocyte
N4_bcHQPC	PhagNeutrophils
N4_bcHQQZ	Erythrocyte
N4_bcHQZY	IW1
N4_bcHRBJ	Recruited_macrophage
N4_bcHRGA	IW1
N4_bcHRGQ	IW3
N4_bcHRLG	Erythrocyte
N4_bcHRPA	Erythrocyte
N4_bcHRPE	Erythrocyte
N4_bcHRPK	Recruited_macrophage
N4_bcHRPR	Bcell
N4_bcHRQT	Neutrophils1
N4_bcHRRK	Neutrophils1
N4_bcHRRR	Erythrocyte
N4_bcHRSN	SSC
N4_bcHRTQ	Recruited_macrophage
N4_bcHRXP	Erythrocyte
N4_bcHRYK	Erythrocyte
N4_bcHSAM	DC
N4_bcHSBS	Endo
N4_bcHSFA	Early_B
N4_bcHSFM	Erythrocyte
N4_bcHSGZ	IW1
N4_bcHSIE	SSC
N4_bcHSIJ	Erythrocyte
N4_bcHSJP	Erythrocyte
N4_bcHSLB	Recruited_macrophage
N4_bcHSMP	Early_B
N4_bcHSMW	Erythrocyte
N4_bcHSNC	Erythrocyte
N4_bcHSPI	Neutrophils1
N4_bcHSSS	FLB2
N4_bcHSTW	Erythrocyte
N4_bcHSUI	Erythrocyte
N4_bcHSWA	Endo
N4_bcHSYP	Erythrocyte
N4_bcHTBL	FLB1
N4_bcHTBZ	Recruited_macrophage
N4_bcHTFM	Erythrocyte
N4_bcHTGB	Schwann
N4_bcHTIL	Erythrocyte
N4_bcHTKF	Erythrocyte
N4_bcHTKH	Erythrocyte
N4_bcHTMH	SSC
N4_bcHTPA	Erythrocyte
N4_bcHTPH	IW1
N4_bcHUKU	IW1
N4_bcHURI	Neutrophils1
N4_bcHUSJ	DC
N4_bcHUSK	Erythrocyte
N4_bcHUUH	Recruited_macrophage
