cell	Cell_type
i3_intact_S2_bcAPDP	Intermediate_epidermis
i3_intact_S2_bcAPFC	Intermediate_epidermis
i3_intact_S2_bcAPGX	Intermediate_epidermis
i3_intact_S2_bcAPJY	SSCs
i3_intact_S2_bcAPLK	Intermediate_epidermis
i3_intact_S2_bcAPLT	Intermediate_epidermis
i3_intact_S2_bcAPTB	BasalEpidermis
i3_intact_S2_bcAPTQ	Tcells
i3_intact_S2_bcAPUP	Intermediate_epidermis
i3_intact_S2_bcAPYQ	BasalEpidermis
i3_intact_S2_bcAQBE	SSCs
i3_intact_S2_bcAQID	Erythrocyte
i3_intact_S2_bcAQMU	Proliferating_Epidermis
i3_intact_S2_bcAQUN	Tcells
i3_intact_S2_bcAQWO	Intermediate_epidermis
i3_intact_S2_bcAQZP	Tcells
i3_intact_S2_bcARAV	Epidermal_Langerhans
i3_intact_S2_bcARDQ	Intermediate_epidermis
i3_intact_S2_bcARGU	Proliferating_Epidermis
i3_intact_S2_bcARNV	Intermediate_epidermis
i3_intact_S2_bcARPZ	Intermediate_epidermis
i3_intact_S2_bcARRL	Ionocytes
i3_intact_S2_bcARRX	Intermediate_epidermis
i3_intact_S2_bcARTI	Intermediate_epidermis
i3_intact_S2_bcARYT	Tcells
i3_intact_S2_bcARZE	Intermediate_epidermis
i3_intact_S2_bcASAZ	Intermediate_epidermis
i3_intact_S2_bcASCP	Proliferating_Epidermis
i3_intact_S2_bcASDQ	Tcells
i3_intact_S2_bcASGC	Intermediate_epidermis
i3_intact_S2_bcASGJ	Intermediate_epidermis
i3_intact_S2_bcASHJ	Intermediate_epidermis
i3_intact_S2_bcASJW	Intermediate_epidermis
i3_intact_S2_bcASMR	Intermediate_epidermis
i3_intact_S2_bcASNB	BasalEpidermis
i3_intact_S2_bcASPE	Epidermal_Langerhans
i3_intact_S2_bcASPN	BasalEpidermis
i3_intact_S2_bcASPY	Intermediate_epidermis
i3_intact_S2_bcASVK	Intermediate_epidermis
i3_intact_S2_bcASVS	Intermediate_epidermis
i3_intact_S2_bcASVT	Tcells
i3_intact_S2_bcASVV	Intermediate_epidermis
i3_intact_S2_bcASWW	Intermediate_epidermis
i3_intact_S2_bcATBT	Intermediate_epidermis
i3_intact_S2_bcATBV	Intermediate_epidermis
i3_intact_S2_bcATCX	Tcells
i3_intact_S2_bcATDO	Intermediate_epidermis
i3_intact_S2_bcATDU	Proliferating_Epidermis
i3_intact_S2_bcATDY	Intermediate_epidermis
i3_intact_S2_bcATEA	Intermediate_epidermis
i3_intact_S2_bcATET	Myeloid
i3_intact_S2_bcATHC	Fibroblast
i3_intact_S2_bcATHM	Myeloid
i3_intact_S2_bcATKD	Tcells
i3_intact_S2_bcATME	Intermediate_epidermis
i3_intact_S2_bcATPZ	Tcells
i3_intact_S2_bcATSP	Intermediate_epidermis
i3_intact_S2_bcATUF	Intermediate_epidermis
i3_intact_S2_bcAUBA	Intermediate_epidermis
i3_intact_S2_bcAUDJ	SSCs
i3_intact_S2_bcAUGM	Intermediate_epidermis
i3_intact_S2_bcAUHJ	Intermediate_epidermis
i3_intact_S2_bcAUHP	Tcells
i3_intact_S2_bcAUKJ	SSCs
i3_intact_S2_bcAULI	Intermediate_epidermis
i3_intact_S2_bcAUMO	Intermediate_epidermis
i3_intact_S2_bcAUNB	Intermediate_epidermis
i3_intact_S2_bcAUPH	Intermediate_epidermis
i3_intact_S2_bcAUPV	Intermediate_epidermis
i3_intact_S2_bcAUQA	SSCs
i3_intact_S2_bcAURL	Early_B
i3_intact_S2_bcAUTB	Intermediate_epidermis
i3_intact_S2_bcAUUE	Tcells
i3_intact_S2_bcAUXX	Intermediate_epidermis
i3_intact_S2_bcAUYZ	Proliferating_Epidermis
i3_intact_S2_bcAUZP	Intermediate_epidermis
i3_intact_S2_bcAVCB	SSCs
i3_intact_S2_bcAVDO	Intermediate_epidermis
i3_intact_S2_bcAVHC	Intermediate_epidermis
i3_intact_S2_bcAVHK	Intermediate_epidermis
i3_intact_S2_bcAVNO	Intermediate_epidermis
i3_intact_S2_bcAVQR	Intermediate_epidermis
i3_intact_S2_bcAVYB	SSCs
i3_intact_S2_bcAVYC	Intermediate_epidermis
i3_intact_S2_bcAVYP	Intermediate_epidermis
i3_intact_S2_bcAVZE	Intermediate_epidermis
i3_intact_S2_bcAWGZ	Intermediate_epidermis
i3_intact_S2_bcAWNM	Intermediate_epidermis
i3_intact_S2_bcAWQF	Intermediate_epidermis
i3_intact_S2_bcAWVD	SSCs
i3_intact_S2_bcAWVH	Tcells
i3_intact_S2_bcAWVQ	Intermediate_epidermis
i3_intact_S2_bcAWWW	SSCs
i3_intact_S2_bcAXBJ	Erythrocyte
i3_intact_S2_bcAXCS	Intermediate_epidermis
i3_intact_S2_bcAXES	Intermediate_epidermis
i3_intact_S2_bcAXHZ	Intermediate_epidermis
i3_intact_S2_bcAXJP	SSCs
i3_intact_S2_bcAXLQ	Intermediate_epidermis
i3_intact_S2_bcAXNB	SSCs
i3_intact_S2_bcAXNQ	Intermediate_epidermis
i3_intact_S2_bcAXRW	Intermediate_epidermis
i3_intact_S2_bcAXUH	Intermediate_epidermis
i3_intact_S2_bcAXWK	SSCs
i3_intact_S2_bcAXYV	Proliferating_Epidermis
i3_intact_S2_bcAYDI	Intermediate_epidermis
i3_intact_S2_bcAYEI	Intermediate_epidermis
i3_intact_S2_bcAYEM	Intermediate_epidermis
i3_intact_S2_bcAYER	Intermediate_epidermis
i3_intact_S2_bcAYGG	Intermediate_epidermis
i3_intact_S2_bcAYGP	Intermediate_epidermis
i3_intact_S2_bcAYNB	Intermediate_epidermis
i3_intact_S2_bcAYOF	Intermediate_epidermis
i3_intact_S2_bcAYOM	BasalEpidermis
i3_intact_S2_bcAYSD	Intermediate_epidermis
i3_intact_S2_bcAYYB	Intermediate_epidermis
i3_intact_S2_bcAZCP	Intermediate_epidermis
i3_intact_S2_bcAZKF	Intermediate_epidermis
i3_intact_S2_bcAZKI	Intermediate_epidermis
i3_intact_S2_bcAZQS	Intermediate_epidermis
i3_intact_S2_bcAZSK	Intermediate_epidermis
i3_intact_S2_bcAZWL	BasalEpidermis
i3_intact_S2_bcAZYM	Proliferating_Epidermis
i3_intact_S2_bcAZZZ	Intermediate_epidermis
i3_intact_S2_bcBAET	Intermediate_epidermis
i3_intact_S2_bcBAGW	Intermediate_epidermis
i3_intact_S2_bcBAKA	Intermediate_epidermis
i3_intact_S2_bcBANS	SSCs
i3_intact_S2_bcBARZ	SSCs
i3_intact_S2_bcBATC	Intermediate_epidermis
i3_intact_S2_bcBATN	Intermediate_epidermis
i3_intact_S2_bcBAZI	Intermediate_epidermis
i3_intact_S2_bcBBDP	Intermediate_epidermis
i3_intact_S2_bcBBFX	Intermediate_epidermis
i3_intact_S2_bcBBGQ	Intermediate_epidermis
i3_intact_S2_bcBBJA	SSCs
i3_intact_S2_bcBBJL	Intermediate_epidermis
i3_intact_S2_bcBBJT	Tcells
i3_intact_S2_bcBBOH	BasalEpidermis
i3_intact_S2_bcBBOX	Intermediate_epidermis
i3_intact_S2_bcBBPF	SSCs
i3_intact_S2_bcBBQB	Intermediate_epidermis
i3_intact_S2_bcBBTZ	Proliferating_Epidermis
i3_intact_S2_bcBBUA	Intermediate_epidermis
i3_intact_S2_bcBBXS	Intermediate_epidermis
i3_intact_S2_bcBCAR	Intermediate_epidermis
i3_intact_S2_bcBCDL	Intermediate_epidermis
i3_intact_S2_bcBCEP	Intermediate_epidermis
i3_intact_S2_bcBCFR	Intermediate_epidermis
i3_intact_S2_bcBCHE	Fibroblast
i3_intact_S2_bcBCLM	Tcells
i3_intact_S2_bcBCMF	BasalEpidermis
i3_intact_S2_bcBCMY	Intermediate_epidermis
i3_intact_S2_bcBCSJ	Intermediate_epidermis
i3_intact_S2_bcBCVE	Proliferating_Epidermis
i3_intact_S2_bcBDAQ	Intermediate_epidermis
i3_intact_S2_bcBDBN	Intermediate_epidermis
i3_intact_S2_bcBDKE	Intermediate_epidermis
i3_intact_S2_bcBDMQ	Intermediate_epidermis
i3_intact_S2_bcBDOL	Early_B
i3_intact_S2_bcBDRT	Intermediate_epidermis
i3_intact_S2_bcBDWG	Myeloid
i3_intact_S2_bcBEBZ	SSCs
i3_intact_S2_bcBECW	Intermediate_epidermis
i3_intact_S2_bcBEDX	Intermediate_epidermis
i3_intact_S2_bcBEGA	Intermediate_epidermis
i3_intact_S2_bcBEGK	Intermediate_epidermis
i3_intact_S2_bcBEKK	Tcells
i3_intact_S2_bcBENH	Tcells
i3_intact_S2_bcBEPH	Intermediate_epidermis
i3_intact_S2_bcBESG	Erythrocyte
i3_intact_S2_bcBEYI	BasalEpidermis
i3_intact_S2_bcBEYM	BasalEpidermis
i3_intact_S2_bcBFHB	Intermediate_epidermis
i3_intact_S2_bcBFOG	Intermediate_epidermis
i3_intact_S2_bcBFRC	SSCs
i3_intact_S2_bcBFSB	Intermediate_epidermis
i3_intact_S2_bcBFYB	SSCs
i3_intact_S2_bcBFZI	SSCs
i3_intact_S2_bcBGCL	Intermediate_epidermis
i3_intact_S2_bcBGIP	Intermediate_epidermis
i3_intact_S2_bcBGLS	BasalEpidermis
i3_intact_S2_bcBGNQ	Intermediate_epidermis
i3_intact_S2_bcBGNX	Intermediate_epidermis
i3_intact_S2_bcBGPQ	Proliferating_Epidermis
i3_intact_S2_bcBGSI	SSCs
i3_intact_S2_bcBGWT	Intermediate_epidermis
i3_intact_S2_bcBGXC	Tcells
i3_intact_S2_bcBHBU	SSCs
i3_intact_S2_bcBHFZ	Intermediate_epidermis
i3_intact_S2_bcBHIZ	Erythrocyte
i3_intact_S2_bcBHSI	Intermediate_epidermis
i3_intact_S2_bcBHWS	Proliferating_Epidermis
i3_intact_S2_bcBHWY	Intermediate_epidermis
i3_intact_S2_bcBIDG	Intermediate_epidermis
i3_intact_S2_bcBILG	Intermediate_epidermis
i3_intact_S2_bcBILS	Tcells
i3_intact_S2_bcBIMZ	Intermediate_epidermis
i3_intact_S2_bcBINB	Intermediate_epidermis
i3_intact_S2_bcBINQ	Intermediate_epidermis
i3_intact_S2_bcBITQ	Tcells
i3_intact_S2_bcBIUB	Intermediate_epidermis
i3_intact_S2_bcBIUC	Intermediate_epidermis
i3_intact_S2_bcBIUO	Intermediate_epidermis
i3_intact_S2_bcBIUR	BasalEpidermis
i3_intact_S2_bcBIXB	Intermediate_epidermis
i3_intact_S2_bcBJAH	Intermediate_epidermis
i3_intact_S2_bcBJBP	Intermediate_epidermis
i3_intact_S2_bcBJGM	Intermediate_epidermis
i3_intact_S2_bcBJJQ	Intermediate_epidermis
i3_intact_S2_bcBJKS	Myeloid
i3_intact_S2_bcBJKV	Intermediate_epidermis
i3_intact_S2_bcBJMN	BasalEpidermis
i3_intact_S2_bcBJNB	Intermediate_epidermis
i3_intact_S2_bcBJNR	Early_B
i3_intact_S2_bcBJQF	Epidermal_Langerhans
i3_intact_S2_bcBJXA	Myeloid
i3_intact_S2_bcBJXI	Intermediate_epidermis
i3_intact_S2_bcBKFL	Intermediate_epidermis
i3_intact_S2_bcBKGM	SSCs
i3_intact_S2_bcBKHP	Intermediate_epidermis
i3_intact_S2_bcBKMT	Tcells
i3_intact_S2_bcBKPH	Intermediate_epidermis
i3_intact_S2_bcBKSZ	Intermediate_epidermis
i3_intact_S2_bcBKTS	Intermediate_epidermis
i3_intact_S2_bcBKZS	Intermediate_epidermis
i3_intact_S2_bcBLAY	Intermediate_epidermis
i3_intact_S2_bcBLDB	Tcells
i3_intact_S2_bcBLDW	Intermediate_epidermis
i3_intact_S2_bcBLFP	Erythrocyte
i3_intact_S2_bcBLFQ	Intermediate_epidermis
i3_intact_S2_bcBLJP	Intermediate_epidermis
i3_intact_S2_bcBLKD	Intermediate_epidermis
i3_intact_S2_bcBLKT	Early_B
i3_intact_S2_bcBLMI	Intermediate_epidermis
i3_intact_S2_bcBLPN	Proliferating_Epidermis
i3_intact_S2_bcBLRF	Tcells
i3_intact_S2_bcBLTC	Intermediate_epidermis
i3_intact_S2_bcBLUD	Intermediate_epidermis
i3_intact_S2_bcBLXX	Proliferating_Epidermis
i3_intact_S2_bcBMBW	SSCs
i3_intact_S2_bcBMLM	Proliferating_Epidermis
i3_intact_S2_bcBMVD	Myeloid
i3_intact_S2_bcBNAA	Intermediate_epidermis
i3_intact_S2_bcBNHK	Intermediate_epidermis
i3_intact_S2_bcBNIM	BasalEpidermis
i3_intact_S2_bcBNOF	Intermediate_epidermis
i3_intact_S2_bcBNSM	Intermediate_epidermis
i3_intact_S2_bcBNYG	Intermediate_epidermis
i3_intact_S2_bcBOGR	Intermediate_epidermis
i3_intact_S2_bcBOLT	Myeloid
i3_intact_S2_bcBORK	Tcells
i3_intact_S2_bcBOSZ	Proliferating_Epidermis
i3_intact_S2_bcBOTD	Proliferating_Epidermis
i3_intact_S2_bcBOYI	Intermediate_epidermis
i3_intact_S2_bcBOZA	Intermediate_epidermis
i3_intact_S2_bcBOZI	Intermediate_epidermis
i3_intact_S2_bcBPBN	Intermediate_epidermis
i3_intact_S2_bcBPDI	Epidermal_Langerhans
i3_intact_S2_bcBPDT	Intermediate_epidermis
i3_intact_S2_bcBPGQ	BasalEpidermis
i3_intact_S2_bcBPSH	Intermediate_epidermis
i3_intact_S2_bcBPTI	Intermediate_epidermis
i3_intact_S2_bcBPUM	Intermediate_epidermis
i3_intact_S2_bcBPVF	Tcells
i3_intact_S2_bcBPWF	SSCs
i3_intact_S2_bcBPXG	Epidermal_Langerhans
i3_intact_S2_bcBQGY	Tcells
i3_intact_S2_bcBQIV	Intermediate_epidermis
i3_intact_S2_bcBQJX	Tcells
i3_intact_S2_bcBQKE	Early_B
i3_intact_S2_bcBQLI	Intermediate_epidermis
i3_intact_S2_bcBQLW	SSCs
i3_intact_S2_bcBQNJ	Intermediate_epidermis
i3_intact_S2_bcBQQG	Intermediate_epidermis
i3_intact_S2_bcBQRB	Intermediate_epidermis
i3_intact_S2_bcBQYC	Intermediate_epidermis
i3_intact_S2_bcBRAP	Intermediate_epidermis
i3_intact_S2_bcBRAW	Myeloid
i3_intact_S2_bcBRCT	Proliferating_Epidermis
i3_intact_S2_bcBRMJ	Erythrocyte
i3_intact_S2_bcBROE	Intermediate_epidermis
i3_intact_S2_bcBRPO	Intermediate_epidermis
i3_intact_S2_bcBRWS	Intermediate_epidermis
i3_intact_S2_bcBRXH	SSCs
i3_intact_S2_bcBRXJ	Intermediate_epidermis
i3_intact_S2_bcBSAY	Intermediate_epidermis
i3_intact_S2_bcBSBV	Intermediate_epidermis
i3_intact_S2_bcBSDQ	BasalEpidermis
i3_intact_S2_bcBSFT	Tcells
i3_intact_S2_bcBSKX	Intermediate_epidermis
i3_intact_S2_bcBSSZ	Intermediate_epidermis
i3_intact_S2_bcBSXB	Proliferating_Epidermis
i3_intact_S2_bcBTDF	Intermediate_epidermis
i3_intact_S2_bcBTFJ	Intermediate_epidermis
i3_intact_S2_bcBTGU	Tcells
i3_intact_S2_bcBTHH	Intermediate_epidermis
i3_intact_S2_bcBTKN	Intermediate_epidermis
i3_intact_S2_bcBTLF	Intermediate_epidermis
i3_intact_S2_bcBTVG	Proliferating_Epidermis
i3_intact_S2_bcBTWG	Proliferating_Epidermis
i3_intact_S2_bcBTZS	Intermediate_epidermis
i3_intact_S2_bcBUBL	SSCs
i3_intact_S2_bcBUCQ	Intermediate_epidermis
i3_intact_S2_bcBUER	Myeloid
i3_intact_S2_bcBUFQ	Myeloid
i3_intact_S2_bcBUGZ	Intermediate_epidermis
i3_intact_S2_bcBUNP	Intermediate_epidermis
i3_intact_S2_bcBUOF	Intermediate_epidermis
i3_intact_S2_bcBUPF	Intermediate_epidermis
i3_intact_S2_bcBUPW	Intermediate_epidermis
i3_intact_S2_bcBUTZ	Tcells
i3_intact_S2_bcBUXH	Proliferating_Epidermis
i3_intact_S2_bcBUYC	Intermediate_epidermis
i3_intact_S2_bcBUYE	Myeloid
i3_intact_S2_bcBUZE	Proliferating_Epidermis
i3_intact_S2_bcBUZF	Intermediate_epidermis
i3_intact_S2_bcBVLK	Intermediate_epidermis
i3_intact_S2_bcBVNT	Intermediate_epidermis
i3_intact_S2_bcBVQO	Intermediate_epidermis
i3_intact_S2_bcBVWO	Proliferating_Epidermis
i3_intact_S2_bcBWAP	BasalEpidermis
i3_intact_S2_bcBWEI	Intermediate_epidermis
i3_intact_S2_bcBWLQ	Tcells
i3_intact_S2_bcBWPI	Intermediate_epidermis
i3_intact_S2_bcBWTM	Intermediate_epidermis
i3_intact_S2_bcBWTU	Epidermal_Langerhans
i3_intact_S2_bcBWWY	BasalEpidermis
i3_intact_S2_bcBWXE	Intermediate_epidermis
i3_intact_S2_bcBWXM	Intermediate_epidermis
i3_intact_S2_bcBWYC	Epidermal_Langerhans
i3_intact_S2_bcBWZK	Intermediate_epidermis
i3_intact_S2_bcBXEM	Tcells
i3_intact_S2_bcBXJM	Intermediate_epidermis
i3_intact_S2_bcBXMI	SSCs
i3_intact_S2_bcBXNS	Intermediate_epidermis
i3_intact_S2_bcBXOJ	Early_B
i3_intact_S2_bcBXPG	Intermediate_epidermis
i3_intact_S2_bcBXPU	Epidermal_Langerhans
i3_intact_S2_bcBXQV	Tcells
i3_intact_S2_bcBXVD	Proliferating_Epidermis
i3_intact_S2_bcBXWB	Epidermal_Langerhans
i3_intact_S2_bcBYBU	Intermediate_epidermis
i3_intact_S2_bcBYHP	Intermediate_epidermis
i3_intact_S2_bcBYHZ	SSCs
i3_intact_S2_bcBYIA	BasalEpidermis
i3_intact_S2_bcBYIO	BasalEpidermis
i3_intact_S2_bcBYJH	Intermediate_epidermis
i3_intact_S2_bcBYKH	Intermediate_epidermis
i3_intact_S2_bcBYKZ	Intermediate_epidermis
i3_intact_S2_bcBYOD	Intermediate_epidermis
i3_intact_S2_bcBYOP	Myeloid
i3_intact_S2_bcBYUM	Intermediate_epidermis
i3_intact_S2_bcBYWC	Intermediate_epidermis
i3_intact_S2_bcBYWI	SSCs
i3_intact_S2_bcBYXJ	Intermediate_epidermis
i3_intact_S2_bcBYZB	Intermediate_epidermis
i3_intact_S2_bcBZFL	BasalEpidermis
i3_intact_S2_bcBZIM	Intermediate_epidermis
i3_intact_S2_bcBZJR	Tcells
i3_intact_S2_bcBZSU	Intermediate_epidermis
i3_intact_S2_bcBZXI	Intermediate_epidermis
i3_intact_S2_bcCACQ	SSCs
i3_intact_S2_bcCADC	Erythrocyte
i3_intact_S2_bcCAFV	Intermediate_epidermis
i3_intact_S2_bcCAGH	Intermediate_epidermis
i3_intact_S2_bcCAJW	Intermediate_epidermis
i3_intact_S2_bcCATT	Intermediate_epidermis
i3_intact_S2_bcCAWF	Proliferating_Epidermis
i3_intact_S2_bcCAWI	Intermediate_epidermis
i3_intact_S2_bcCBBE	Intermediate_epidermis
i3_intact_S2_bcCBEI	Intermediate_epidermis
i3_intact_S2_bcCBHM	SSCs
i3_intact_S2_bcCBIJ	Intermediate_epidermis
i3_intact_S2_bcCBKT	Intermediate_epidermis
i3_intact_S2_bcCBLC	Intermediate_epidermis
i3_intact_S2_bcCBLR	Intermediate_epidermis
i3_intact_S2_bcCBPG	Intermediate_epidermis
i3_intact_S2_bcCBSL	Intermediate_epidermis
i3_intact_S2_bcCBWC	Myeloid
i3_intact_S2_bcCBWZ	Intermediate_epidermis
i3_intact_S2_bcCBXJ	Intermediate_epidermis
i3_intact_S2_bcCBXP	Intermediate_epidermis
i3_intact_S2_bcCCBN	Intermediate_epidermis
i3_intact_S2_bcCCDX	SSCs
i3_intact_S2_bcCCGQ	Intermediate_epidermis
i3_intact_S2_bcCCLD	Intermediate_epidermis
i3_intact_S2_bcCCLV	Myeloid
i3_intact_S2_bcCCMC	Intermediate_epidermis
i3_intact_S2_bcCCPO	Intermediate_epidermis
i3_intact_S2_bcCCQJ	Intermediate_epidermis
i3_intact_S2_bcCCUA	Intermediate_epidermis
i3_intact_S2_bcCCUE	Intermediate_epidermis
i3_intact_S2_bcCCVA	Intermediate_epidermis
i3_intact_S2_bcCCVF	Fibroblast
i3_intact_S2_bcCCWD	Intermediate_epidermis
i3_intact_S2_bcCCZB	Intermediate_epidermis
i3_intact_S2_bcCDBN	SSCs
i3_intact_S2_bcCDFN	Intermediate_epidermis
i3_intact_S2_bcCDJK	Intermediate_epidermis
i3_intact_S2_bcCDKI	Intermediate_epidermis
i3_intact_S2_bcCDMZ	Intermediate_epidermis
i3_intact_S2_bcCDQT	Intermediate_epidermis
i3_intact_S2_bcCDRO	Myeloid
i3_intact_S2_bcCDZM	Intermediate_epidermis
i3_intact_S2_bcCEBC	Intermediate_epidermis
i3_intact_S2_bcCECG	Intermediate_epidermis
i3_intact_S2_bcCEER	Tcells
i3_intact_S2_bcCEGV	Intermediate_epidermis
i3_intact_S2_bcCEJB	Intermediate_epidermis
i3_intact_S2_bcCEJI	Intermediate_epidermis
i3_intact_S2_bcCEKQ	Intermediate_epidermis
i3_intact_S2_bcCENH	Myeloid
i3_intact_S2_bcCENU	Intermediate_epidermis
i3_intact_S2_bcCEQB	Intermediate_epidermis
i3_intact_S2_bcCERA	SSCs
i3_intact_S2_bcCEVO	Intermediate_epidermis
i3_intact_S2_bcCEXQ	Epidermal_Langerhans
i3_intact_S2_bcCFBF	Proliferating_Epidermis
i3_intact_S2_bcCFHE	Intermediate_epidermis
i3_intact_S2_bcCFJL	Intermediate_epidermis
i3_intact_S2_bcCFKM	Tcells
i3_intact_S2_bcCFKQ	Intermediate_epidermis
i3_intact_S2_bcCFLH	Intermediate_epidermis
i3_intact_S2_bcCFMO	Intermediate_epidermis
i3_intact_S2_bcCFNF	Intermediate_epidermis
i3_intact_S2_bcCFNT	Intermediate_epidermis
i3_intact_S2_bcCFZO	Intermediate_epidermis
i3_intact_S2_bcCFZZ	Intermediate_epidermis
i3_intact_S2_bcCGCG	Tcells
i3_intact_S2_bcCGDK	Intermediate_epidermis
i3_intact_S2_bcCGEM	Epidermal_Langerhans
i3_intact_S2_bcCGFC	Intermediate_epidermis
i3_intact_S2_bcCGKR	Intermediate_epidermis
i3_intact_S2_bcCGLP	Intermediate_epidermis
i3_intact_S2_bcCGMP	Tcells
i3_intact_S2_bcCGPT	Proliferating_Epidermis
i3_intact_S2_bcCGQM	Erythrocyte
i3_intact_S2_bcCGRG	Intermediate_epidermis
i3_intact_S2_bcCGVT	Myeloid
i3_intact_S2_bcCGXP	Tcells
i3_intact_S2_bcCHCM	Intermediate_epidermis
i3_intact_S2_bcCHDO	Intermediate_epidermis
i3_intact_S2_bcCHED	Intermediate_epidermis
i3_intact_S2_bcCHEK	Intermediate_epidermis
i3_intact_S2_bcCHGO	Intermediate_epidermis
i3_intact_S2_bcCHIS	BasalEpidermis
i3_intact_S2_bcCHIY	Tcells
i3_intact_S2_bcCHJQ	Proliferating_Epidermis
i3_intact_S2_bcCHKY	Intermediate_epidermis
i3_intact_S2_bcCHOP	Erythrocyte
i3_intact_S2_bcCHSB	Intermediate_epidermis
i3_intact_S2_bcCHSG	Intermediate_epidermis
i3_intact_S2_bcCHYS	Intermediate_epidermis
i3_intact_S2_bcCIAD	Intermediate_epidermis
i3_intact_S2_bcCIDP	Intermediate_epidermis
i3_intact_S2_bcCIHY	SSCs
i3_intact_S2_bcCIHZ	Intermediate_epidermis
i3_intact_S2_bcCIKK	Intermediate_epidermis
i3_intact_S2_bcCITU	Intermediate_epidermis
i3_intact_S2_bcCIUY	Myeloid
i3_intact_S2_bcCIWG	SSCs
i3_intact_S2_bcCIWJ	Ionocytes
i3_intact_S2_bcCIWN	Epidermal_Langerhans
i3_intact_S2_bcCIXM	Intermediate_epidermis
i3_intact_S2_bcCIYO	Intermediate_epidermis
i3_intact_S2_bcCJCD	SSCs
i3_intact_S2_bcCJCM	Proliferating_Epidermis
i3_intact_S2_bcCJDI	Intermediate_epidermis
i3_intact_S2_bcCJFY	BasalEpidermis
i3_intact_S2_bcCJGZ	SSCs
i3_intact_S2_bcCJHB	Epidermal_Langerhans
i3_intact_S2_bcCJHS	Intermediate_epidermis
i3_intact_S2_bcCJJK	Fibroblast
i3_intact_S2_bcCJJP	Intermediate_epidermis
i3_intact_S2_bcCJOG	Intermediate_epidermis
i3_intact_S2_bcCJQL	BasalEpidermis
i3_intact_S2_bcCJRC	Intermediate_epidermis
i3_intact_S2_bcCJUZ	Intermediate_epidermis
i3_intact_S2_bcCJVP	Epidermal_Langerhans
i3_intact_S2_bcCJYA	Intermediate_epidermis
i3_intact_S2_bcCKAV	Intermediate_epidermis
i3_intact_S2_bcCKBU	Proliferating_Epidermis
i3_intact_S2_bcCKCQ	Intermediate_epidermis
i3_intact_S2_bcCKFT	Intermediate_epidermis
i3_intact_S2_bcCKGK	Intermediate_epidermis
i3_intact_S2_bcCKHF	Intermediate_epidermis
i3_intact_S2_bcCKHK	SSCs
i3_intact_S2_bcCKPB	Proliferating_Epidermis
i3_intact_S2_bcCKQI	Proliferating_Epidermis
i3_intact_S2_bcCKRQ	Intermediate_epidermis
i3_intact_S2_bcCKVD	Intermediate_epidermis
i3_intact_S2_bcCKVF	SSCs
i3_intact_S2_bcCKVR	Intermediate_epidermis
i3_intact_S2_bcCKXA	SSCs
i3_intact_S2_bcCLKJ	Fibroblast
i3_intact_S2_bcCLMG	BasalEpidermis
i3_intact_S2_bcCLMJ	SSCs
i3_intact_S2_bcCLOE	SSCs
i3_intact_S2_bcCLQG	Intermediate_epidermis
i3_intact_S2_bcCLSL	BasalEpidermis
i3_intact_S2_bcCMAQ	Intermediate_epidermis
i3_intact_S2_bcCMMN	Intermediate_epidermis
i3_intact_S2_bcCMNF	Proliferating_Epidermis
i3_intact_S2_bcCMUS	Tcells
i3_intact_S2_bcCMVI	Intermediate_epidermis
i3_intact_S2_bcCMZR	Intermediate_epidermis
i3_intact_S2_bcCNBS	SSCs
i3_intact_S2_bcCNCF	Tcells
i3_intact_S2_bcCNCP	Epidermal_Langerhans
i3_intact_S2_bcCNDU	Intermediate_epidermis
i3_intact_S2_bcCNEW	Tcells
i3_intact_S2_bcCNJP	SSCs
i3_intact_S2_bcCNKO	Myeloid
i3_intact_S2_bcCNMZ	Ionocytes
i3_intact_S2_bcCNQT	Intermediate_epidermis
i3_intact_S2_bcCNTG	Tcells
i3_intact_S2_bcCNUI	Intermediate_epidermis
i3_intact_S2_bcCNVD	BasalEpidermis
i3_intact_S2_bcCNWS	Intermediate_epidermis
i3_intact_S2_bcCNXZ	Intermediate_epidermis
i3_intact_S2_bcCOCG	Intermediate_epidermis
i3_intact_S2_bcCODB	SSCs
i3_intact_S2_bcCOEP	Intermediate_epidermis
i3_intact_S2_bcCOFB	Intermediate_epidermis
i3_intact_S2_bcCOGC	Tcells
i3_intact_S2_bcCOGR	Intermediate_epidermis
i3_intact_S2_bcCOJM	Tcells
i3_intact_S2_bcCOMQ	Proliferating_Epidermis
i3_intact_S2_bcCOPJ	Intermediate_epidermis
i3_intact_S2_bcCOSI	Tcells
i3_intact_S2_bcCOVD	Intermediate_epidermis
i3_intact_S2_bcCPBH	Intermediate_epidermis
i3_intact_S2_bcCPDU	Intermediate_epidermis
i3_intact_S2_bcCPGQ	Intermediate_epidermis
i3_intact_S2_bcCPGW	SSCs
i3_intact_S2_bcCPIG	Intermediate_epidermis
i3_intact_S2_bcCPJZ	SSCs
i3_intact_S2_bcCPKW	Intermediate_epidermis
i3_intact_S2_bcCPLQ	Intermediate_epidermis
i3_intact_S2_bcCPPT	SSCs
i3_intact_S2_bcCPQJ	Intermediate_epidermis
i3_intact_S2_bcCPUO	Intermediate_epidermis
i3_intact_S2_bcCPXF	Intermediate_epidermis
i3_intact_S2_bcCPXQ	Fibroblast
i3_intact_S2_bcCPXW	Proliferating_Epidermis
