cell	Cell_type
S1_bcDUQW	FLB7
S1_bcDUTA	IW4
S1_bcDUUM	Erythrocyte
S1_bcDUVD	FLB9
S1_bcDUXH	Erythrocyte
S1_bcDUZW	IW5
S1_bcDVAF	Erythrocyte
S1_bcDVEV	IW5
S1_bcDVFW	FLB7
S1_bcDVGR	IW5
S1_bcDVHU	IW5
S1_bcDVMS	Erythrocyte
S1_bcDVSY	Erythrocyte
S1_bcDVTQ	IW5
S1_bcDVXZ	Erythrocyte
S1_bcDWDR	Erythrocyte
S1_bcDWGD	Erythrocyte
S1_bcDWNG	Erythrocyte
S1_bcDWQC	Erythrocyte
S1_bcDWVR	Erythrocyte
S1_bcDWXC	Erythrocyte
S1_bcDWXN	Bcells
S1_bcDWYM	Neutrophil
S1_bcDXAZ	Erythrocyte
S1_bcDXDF	IW5
S1_bcDXWB	FLB9
S1_bcDXXO	Erythrocyte
S1_bcDYAB	Erythrocyte
S1_bcDYCN	Endo
S1_bcDYEN	Erythrocyte
S1_bcDYFE	Erythrocyte
S1_bcDYFV	IW5
S1_bcDYNR	FLB7
S1_bcDYOE	Erythrocyte
S1_bcDZCN	IW5
S1_bcDZFN	Erythrocyte
S1_bcDZGZ	Erythrocyte
S1_bcDZJF	Erythrocyte
S1_bcDZMW	Erythrocyte
S1_bcDZOF	Erythrocyte
S1_bcDZPU	FLB7
S1_bcDZRK	IW5
S1_bcDZWL	Erythrocyte
S1_bcDZXL	Erythrocyte
S1_bcEAGU	Erythrocyte
S1_bcEAWZ	Erythrocyte
S1_bcEAZW	Erythrocyte
S1_bcEBGF	Erythrocyte
S1_bcEBKV	Erythrocyte
S1_bcEBKY	IW5
S1_bcEBLZ	Erythrocyte
S1_bcEBQR	Endo
S1_bcEBUW	IW4
S1_bcEBWI	Erythrocyte
S1_bcEBYQ	Erythrocyte
S1_bcEBZH	Erythrocyte
S1_bcECED	Erythrocyte
S1_bcECNU	IW5
S1_bcECYB	Erythrocyte
S1_bcECZG	FLB9
S1_bcECZL	FLB7
S1_bcECZM	FLB9
S1_bcEDBZ	Erythrocyte
S1_bcEDES	Erythrocyte
S1_bcEDEV	IW5
S1_bcEDKJ	Erythrocyte
S1_bcEDRD	Erythrocyte
S1_bcEDSA	Erythrocyte
S1_bcEDUS	Erythrocyte
S1_bcEDZN	IW4
S1_bcEDZZ	BasalWE2
S1_bcEECS	Erythrocyte
S1_bcEEKC	Erythrocyte
S1_bcEESQ	Erythrocyte
S1_bcEEUB	Erythrocyte
S1_bcEEZC	Erythrocyte
S1_bcEEZE	Erythrocyte
S1_bcEFKH	Erythrocyte
S1_bcEFPW	Erythrocyte
S1_bcEFWR	Endo
S1_bcEGJE	Erythrocyte
S1_bcEGKQ	Erythrocyte
S1_bcEGLB	Erythrocyte
S1_bcEGMO	Erythrocyte
S1_bcEGQM	Erythrocyte
S1_bcEGQU	Erythrocyte
S1_bcEGTZ	Erythrocyte
S1_bcEHAK	Erythrocyte
S1_bcEHBM	Erythrocyte
S1_bcEHCC	Erythrocyte
S1_bcEHFA	Erythrocyte
S1_bcEHHX	Macrophage
S1_bcEHUH	Erythrocyte
S1_bcEHUT	Erythrocyte
S1_bcEICQ	Erythrocyte
S1_bcEIGC	Erythrocyte
S1_bcEIRD	Erythrocyte
S1_bcEISK	Erythrocyte
S1_bcEISR	FLB9
S1_bcEIWB	Erythrocyte
S1_bcEIYM	IW4
S1_bcEJIT	Erythrocyte
S1_bcEJNF	Erythrocyte
S1_bcEJTT	Erythrocyte
S1_bcEJWU	Erythrocyte
S1_bcEJWW	IW5
S1_bcEKAR	Erythrocyte
S1_bcEKFV	Erythrocyte
S1_bcEKGQ	FLB9
S1_bcEKHD	Erythrocyte
S1_bcEKLU	Erythrocyte
S1_bcEKSL	Bcells
S1_bcELGN	FLB9
S1_bcELVI	Erythrocyte
S1_bcEMBJ	Erythrocyte
S1_bcEMIX	IW4
S1_bcEMJQ	Erythrocyte
S1_bcEMMJ	Erythrocyte
S1_bcEMSV	Erythrocyte
S1_bcEMYN	Erythrocyte
S1_bcEMYV	Erythrocyte
S1_bcEMZQ	Erythrocyte
S1_bcENDS	Erythrocyte
S1_bcENFV	Erythrocyte
S1_bcENGC	Bcells
S1_bcENPS	Erythrocyte
S1_bcENQF	Erythrocyte
S1_bcENTF	Erythrocyte
S1_bcENWF	Erythrocyte
S1_bcENWO	Neutrophil
S1_bcEORQ	IW4
S1_bcEOTU	IW4
S1_bcEOUX	Erythrocyte
S1_bcEPPJ	FLB9
S1_bcEPQV	IW5
S1_bcEPVF	Erythrocyte
S1_bcEQBE	FLB9
S1_bcEQME	Erythrocyte
S1_bcEQQL	Erythrocyte
S1_bcEQSF	Erythrocyte
S1_bcEQSN	Erythrocyte
S1_bcEQUG	FLB7
S1_bcEQUY	Erythrocyte
S1_bcEQWU	Macrophage
S1_bcEREH	Erythrocyte
S1_bcERFM	FLB9
S1_bcERIX	Erythrocyte
S1_bcERWI	Erythrocyte
S1_bcESCS	Erythrocyte
S1_bcESGR	IW5
S1_bcESHU	Erythrocyte
S1_bcESJY	Erythrocyte
S1_bcESKC	Erythrocyte
S1_bcESKN	Erythrocyte
S1_bcESKT	IW5
S1_bcESMS	IW5
S1_bcESPJ	Erythrocyte
S1_bcESPP	FLB9
S1_bcESQZ	Macrophage
S1_bcESRX	Tcells
S1_bcESVI	IW4
S1_bcESYA	Erythrocyte
S1_bcETAC	Erythrocyte
S1_bcETIY	Erythrocyte
S1_bcETMG	Erythrocyte
S1_bcETPK	Erythrocyte
S1_bcETQI	Erythrocyte
S1_bcETTV	Erythrocyte
S1_bcETUD	IW5
S1_bcETVO	Erythrocyte
S1_bcETWO	IW4
S1_bcETZE	Erythrocyte
S1_bcEUDV	FLB9
S1_bcEUFH	Erythrocyte
S1_bcEUKW	Endo
S1_bcEUNW	Bcells
S1_bcEUWW	Erythrocyte
S1_bcEUXG	Erythrocyte
S1_bcEVFH	Erythrocyte
S1_bcEVLI	Erythrocyte
S1_bcEVNL	Erythrocyte
S1_bcEVNW	Erythrocyte
S1_bcEVUY	Erythrocyte
S1_bcEWCS	Erythrocyte
S1_bcEWIZ	Erythrocyte
S1_bcEWLV	Erythrocyte
S1_bcEXAZ	Macrophage
S1_bcEXCV	FLB7
S1_bcEXDQ	BasalWE2
S1_bcEXIS	Neutrophil
S1_bcEXLE	Erythrocyte
S1_bcEXMA	Erythrocyte
S1_bcEXNW	BasalWE2
S1_bcEXOC	Erythrocyte
S1_bcEXOJ	Erythrocyte
S1_bcEXPY	Tcells
S1_bcEXUU	FLB8
S1_bcEXYZ	Erythrocyte
S1_bcEYAN	Erythrocyte
S1_bcEYFL	FLB9
S1_bcEYFT	Erythrocyte
S1_bcEYIS	IW5
S1_bcEYNM	Erythrocyte
S1_bcEYOU	IW5
S1_bcEYQA	BasalWE1
S1_bcEYWR	Erythrocyte
S1_bcEYYK	Erythrocyte
S1_bcEZDB	IW4
S1_bcEZFQ	Erythrocyte
S1_bcEZNJ	Erythrocyte
S1_bcEZNO	Erythrocyte
S1_bcEZTB	Tcells
S1_bcEZTD	Erythrocyte
S1_bcEZXR	Erythrocyte
S1_bcFABG	BasalWE2
S1_bcFACF	Erythrocyte
S1_bcFAOW	Erythrocyte
S1_bcFAPW	Erythrocyte
S1_bcFAQO	Erythrocyte
S1_bcFAYG	FLB9
S1_bcFBAI	Erythrocyte
S1_bcFBCA	Erythrocyte
S1_bcFBCP	Erythrocyte
S1_bcFBCX	Erythrocyte
S1_bcFBGR	Endo
S1_bcFBPR	Erythrocyte
S1_bcFCQC	Macrophage
S1_bcFCSW	Erythrocyte
S1_bcFCYQ	FLB9
S1_bcFCYR	Tcells
S1_bcFCZF	Erythrocyte
S1_bcFDAD	Erythrocyte
S1_bcFDCL	Erythrocyte
S1_bcFDDO	IW4
S1_bcFDEF	IW4
S1_bcFDWE	Erythrocyte
S1_bcFDYR	IW4
S1_bcFEBT	Erythrocyte
S1_bcFEGW	IW5
S1_bcFEKM	Bcells
S1_bcFELH	Erythrocyte
S1_bcFELZ	Erythrocyte
S1_bcFEMJ	Erythrocyte
S1_bcFESA	Erythrocyte
S1_bcFEYN	Erythrocyte
S1_bcFFAY	Erythrocyte
S1_bcFFCE	FLB7
S1_bcFFCX	IW4
S1_bcFFIH	Erythrocyte
S1_bcFFJJ	Erythrocyte
S1_bcFFJW	IW4
S1_bcFFNL	Erythrocyte
S1_bcFFQT	BasalWE1
S1_bcFFXC	Erythrocyte
S1_bcFGVU	Erythrocyte
S1_bcFGXS	Erythrocyte
S1_bcFHFJ	FLB9
S1_bcFHNW	IW4
S1_bcFHPI	Erythrocyte
S1_bcFHQG	Erythrocyte
S1_bcFHQR	Erythrocyte
S1_bcFHUL	Erythrocyte
S1_bcFICQ	Erythrocyte
S1_bcFICX	SSC
S1_bcFIFI	Erythrocyte
S1_bcFIFT	FLB7
S1_bcFIGO	Erythrocyte
S1_bcFISL	Erythrocyte
S1_bcFIUF	Erythrocyte
S1_bcFIUG	Erythrocyte
S1_bcFIWW	Erythrocyte
S1_bcFIXW	Tcells
S1_bcFIXX	Erythrocyte
S1_bcFIZB	Erythrocyte
S1_bcFIZX	Erythrocyte
S1_bcFJCH	FLB7
S1_bcFJQV	Erythrocyte
S1_bcFJTC	Erythrocyte
S1_bcFJTT	Erythrocyte
S1_bcFKEQ	Macrophage
S1_bcFKET	Erythrocyte
S1_bcFKLW	IW5
S1_bcFKQV	Erythrocyte
S1_bcFKUH	IW5
S1_bcFKUR	Erythrocyte
S1_bcFLBJ	Erythrocyte
S1_bcFLLH	FLB9
S1_bcFLPQ	Erythrocyte
S1_bcFLQI	Erythrocyte
S1_bcFLRM	Erythrocyte
S1_bcFLSP	Erythrocyte
S1_bcFLYS	Erythrocyte
S1_bcFMEM	Erythrocyte
S1_bcFMHO	Erythrocyte
S1_bcFMIR	Erythrocyte
S1_bcFMLL	Erythrocyte
S1_bcFMOU	FLB7
S1_bcFMPF	Erythrocyte
S1_bcFNFV	IW4
S1_bcFNHM	Erythrocyte
S1_bcFNLY	Erythrocyte
S1_bcFNPJ	Erythrocyte
S1_bcFNQB	Erythrocyte
S1_bcFNXY	IW5
S1_bcFNZJ	Erythrocyte
S1_bcFOLJ	Erythrocyte
S1_bcFOLV	Macrophage
S1_bcFOLY	Erythrocyte
S1_bcFOOW	Erythrocyte
S1_bcFOPP	IW4
S1_bcFORC	Erythrocyte
S1_bcFOUR	Erythrocyte
S1_bcFOUV	Erythrocyte
S1_bcFPLI	Erythrocyte
S1_bcFPNL	Erythrocyte
S1_bcFPQP	Erythrocyte
S1_bcFPXR	Erythrocyte
S1_bcFPXX	Erythrocyte
S1_bcFQBJ	Erythrocyte
S1_bcFQFJ	Erythrocyte
S1_bcFQLW	BasalWE1
S1_bcFQRF	Erythrocyte
S1_bcFQWK	Erythrocyte
S1_bcFQWX	Erythrocyte
S1_bcFRCC	Erythrocyte
S1_bcFRCS	FLB9
S1_bcFRNI	Neutrophil
S1_bcFRRH	Tcells
S1_bcFRVD	Erythrocyte
S1_bcFSDE	IW4
S1_bcFSMM	Erythrocyte
S1_bcFSRH	Erythrocyte
S1_bcFSUT	Erythrocyte
S1_bcFSVX	IW4
S1_bcFSZI	Erythrocyte
S1_bcFTCM	Erythrocyte
S1_bcFTCZ	BasalWE1
S1_bcFTFA	Erythrocyte
S1_bcFTFP	Erythrocyte
S1_bcFTHE	Erythrocyte
S1_bcFTKO	Erythrocyte
S1_bcFTKX	Erythrocyte
S1_bcFTQO	Erythrocyte
S1_bcFTTH	Erythrocyte
S1_bcFTVW	Erythrocyte
S1_bcFTYG	BasalWE1
S1_bcFTYZ	IW4
S1_bcFUFR	Erythrocyte
S1_bcFUKW	Erythrocyte
S1_bcFULJ	Macrophage
S1_bcFUMC	FLB9
S1_bcFUMD	Erythrocyte
S1_bcFUNF	Erythrocyte
S1_bcFUSM	IW4
S1_bcFUXH	Erythrocyte
S1_bcFUYY	Erythrocyte
S1_bcFVAK	Erythrocyte
S1_bcFVBV	Erythrocyte
S1_bcFVKB	Erythrocyte
S1_bcFVOY	Erythrocyte
S1_bcFVPH	Macrophage
S1_bcFVRG	Erythrocyte
S1_bcFVVF	SSC
S1_bcFVZK	BasalWE2
S1_bcFWCD	Bcells
S1_bcFWEZ	Erythrocyte
S1_bcFWLR	Bcells
S1_bcFWLS	Erythrocyte
S1_bcFWNI	Erythrocyte
S1_bcFWOD	Erythrocyte
S1_bcFWSA	Erythrocyte
S1_bcFWSK	Erythrocyte
S1_bcFWTY	Erythrocyte
S1_bcFWVG	Erythrocyte
S1_bcFWWA	IW4
S1_bcFXHI	BasalWE1
S1_bcFXNB	Erythrocyte
S1_bcFXOH	Erythrocyte
S1_bcFXQB	Erythrocyte
S1_bcFXSC	Erythrocyte
S1_bcFXTT	Erythrocyte
S1_bcFXVO	Erythrocyte
S1_bcFXYB	FLB9
S1_bcFYSV	Erythrocyte
S1_bcFYVA	Erythrocyte
S1_bcFYVN	Erythrocyte
S1_bcFYXF	Erythrocyte
S1_bcFYXO	Erythrocyte
S1_bcFYYL	Macrophage
S1_bcFZAW	Erythrocyte
S1_bcFZAX	Erythrocyte
S1_bcFZLH	FLB9
S1_bcFZNX	FLB7
S1_bcFZON	Erythrocyte
S1_bcFZQE	Erythrocyte
S1_bcFZRU	IW4
S1_bcFZSC	Erythrocyte
S1_bcFZWY	Erythrocyte
S1_bcGACJ	Erythrocyte
S1_bcGAHR	Erythrocyte
S1_bcGAOF	Erythrocyte
S1_bcGATG	FLB7
S1_bcGAUN	Tcells
S1_bcGAZZ	IW5
S1_bcGBAU	FLB7
S1_bcGBBO	Erythrocyte
S1_bcGBBZ	Erythrocyte
S1_bcGBER	Erythrocyte
S1_bcGBGQ	Erythrocyte
S1_bcGBIY	Erythrocyte
S1_bcGBKQ	Erythrocyte
S1_bcGBRQ	IW5
S1_bcGBUJ	Erythrocyte
S1_bcGBXI	Erythrocyte
S1_bcGBYK	Bcells
S1_bcGCEQ	Erythrocyte
S1_bcGCEZ	Bcells
S1_bcGCFH	Erythrocyte
S1_bcGCFJ	IW4
S1_bcGCLL	Erythrocyte
S1_bcGCRP	IW5
S1_bcGCVQ	Erythrocyte
S1_bcGCXD	IW4
S1_bcGCXJ	Bcells
S1_bcGCYH	FLB9
S1_bcGEIR	Erythrocyte
S1_bcGETS	Erythrocyte
S1_bcGEYP	Erythrocyte
S1_bcGFCC	Erythrocyte
S1_bcGFFX	Erythrocyte
S1_bcGFFZ	Erythrocyte
S1_bcGFLH	Erythrocyte
S1_bcGFQL	Erythrocyte
S1_bcGFQS	Erythrocyte
S1_bcGFTI	Erythrocyte
S1_bcGFUQ	Erythrocyte
S1_bcGFXE	Erythrocyte
S1_bcGFZI	FLB7
S1_bcGGBD	BasalWE2
S1_bcGGFL	Erythrocyte
S1_bcGGGD	Erythrocyte
S1_bcGGJO	Erythrocyte
S1_bcGGJS	Erythrocyte
S1_bcGGKW	Erythrocyte
S1_bcGGOJ	Erythrocyte
S1_bcGGOK	Erythrocyte
S1_bcGGPC	IW4
S1_bcGGWQ	Erythrocyte
S1_bcGHAH	Erythrocyte
S1_bcGHJT	IW4
S1_bcGHUP	Erythrocyte
S1_bcGHVU	Erythrocyte
S1_bcGHWY	Erythrocyte
S1_bcGIKD	Tcells
S1_bcGIOP	Bcells
S1_bcGISE	BasalWE2
S1_bcGIUI	Erythrocyte
S1_bcGIUV	Erythrocyte
S1_bcGIWT	Erythrocyte
S1_bcGIWX	Erythrocyte
S1_bcGIZH	FLB9
S1_bcGIZK	IW5
S1_bcGJEB	FLB7
S1_bcGJEZ	Erythrocyte
S1_bcGJFP	Bcells
S1_bcGJVS	Erythrocyte
S1_bcGJZH	Erythrocyte
S1_bcGKCO	Erythrocyte
S1_bcGKGV	Erythrocyte
S1_bcGKJP	Erythrocyte
S1_bcGKJX	Endo
S1_bcGKLG	FLB7
S1_bcGKOE	Erythrocyte
S1_bcGKSF	Erythrocyte
S1_bcGKTZ	Erythrocyte
S1_bcGKUU	Macrophage
S1_bcGKWC	IW4
S1_bcGKXE	Erythrocyte
S1_bcGKXK	Erythrocyte
S1_bcGLCF	FLB7
S1_bcGLFB	Erythrocyte
S1_bcGLJK	Erythrocyte
S1_bcGLMN	IW5
S1_bcGLMV	Erythrocyte
S1_bcGLSB	IW4
S1_bcGLUK	SSC
S1_bcGLZO	Erythrocyte
S1_bcGMGX	IW4
S1_bcGMHB	IW4
S1_bcGMMG	Erythrocyte
S1_bcGMPF	IW4
S1_bcGMRQ	FLB9
S1_bcGMSF	Erythrocyte
S1_bcGMUP	Neutrophil
S1_bcGMXW	Erythrocyte
S1_bcGNDI	Erythrocyte
S1_bcGNGK	Erythrocyte
S1_bcGNKT	Erythrocyte
S1_bcGNMZ	Erythrocyte
S1_bcGNTP	Tcells
S1_bcGNUP	IW4
S1_bcGNWK	Erythrocyte
S1_bcGOAL	IW5
S1_bcGOEX	Erythrocyte
S1_bcGOHW	IW5
S1_bcGOIC	Erythrocyte
S1_bcGOIJ	Erythrocyte
S1_bcGOJJ	Erythrocyte
S1_bcGOOB	Erythrocyte
S1_bcGPAP	Erythrocyte
S1_bcGPQH	Macrophage
S1_bcGPUW	Erythrocyte
S1_bcGQBM	Erythrocyte
S1_bcGQBV	Erythrocyte
S1_bcGQCI	Erythrocyte
S1_bcGQJA	FLB7
S1_bcGQOR	Erythrocyte
S1_bcGQQP	IW4
S1_bcGQZR	Erythrocyte
S1_bcGRBT	Erythrocyte
S1_bcGRDO	Erythrocyte
S1_bcGRTK	Erythrocyte
S1_bcGRWL	Erythrocyte
S1_bcGRXX	Erythrocyte
S1_bcGSAZ	Erythrocyte
S1_bcGSBY	Erythrocyte
S1_bcGSHE	Erythrocyte
S1_bcGSRN	Erythrocyte
S1_bcGSVV	Erythrocyte
S1_bcGSXQ	Erythrocyte
S1_bcGSYR	Erythrocyte
S1_bcGSZT	FLB7
S1_bcGTEQ	Erythrocyte
S1_bcGTEZ	Erythrocyte
S1_bcGTFC	Erythrocyte
S1_bcGTIZ	Erythrocyte
S1_bcGTKS	Erythrocyte
S1_bcGTLC	Erythrocyte
S1_bcGTMB	Erythrocyte
S1_bcGTNP	IW5
S1_bcGTQG	Erythrocyte
S1_bcGUBN	Erythrocyte
S1_bcGUIH	BasalWE1
S1_bcGUIK	IW5
S1_bcGUMQ	Erythrocyte
S1_bcGUNJ	Erythrocyte
S1_bcGURC	Erythrocyte
S1_bcGURD	Erythrocyte
S1_bcGURI	FLB7
S1_bcGUWF	Erythrocyte
S1_bcGUXB	Erythrocyte
S1_bcGVDU	Erythrocyte
S1_bcGVEU	IW5
S1_bcGVFI	IW4
S1_bcGVFT	IW5
S1_bcGVJG	Erythrocyte
S1_bcGVMM	IW5
S1_bcGVOO	Erythrocyte
S1_bcGVPK	Erythrocyte
S1_bcGVRZ	Erythrocyte
S1_bcGVVB	Erythrocyte
S1_bcGWAJ	Erythrocyte
S1_bcGWBP	Erythrocyte
S1_bcGWPW	FLB9
S1_bcGWQG	Erythrocyte
S1_bcGWSD	Erythrocyte
S1_bcGWSR	IW5
S1_bcGWTU	Erythrocyte
S1_bcGWUD	Erythrocyte
S1_bcGWVC	Erythrocyte
S1_bcGXCH	FLB7
S1_bcGXCZ	Bcells
S1_bcGXJW	IW4
S1_bcGXQR	Erythrocyte
S1_bcGXRP	Erythrocyte
S1_bcGXTD	Erythrocyte
S1_bcGXVK	Erythrocyte
S1_bcGXVO	FLB9
S1_bcGXXA	Erythrocyte
S1_bcGXXY	Erythrocyte
S1_bcGXYO	FLB7
S1_bcGYAJ	Erythrocyte
S1_bcGYUK	Erythrocyte
S1_bcGZDP	Tcells
S1_bcGZGQ	FLB9
S1_bcGZHO	Erythrocyte
S1_bcGZJZ	IW5
S1_bcGZMU	Erythrocyte
S1_bcGZRZ	Erythrocyte
S1_bcGZUE	Erythrocyte
S1_bcGZVD	Erythrocyte
S1_bcHAEA	Erythrocyte
S1_bcHAFT	Erythrocyte
S1_bcHAPE	Erythrocyte
S1_bcHAVF	Erythrocyte
S1_bcHAVQ	Erythrocyte
S1_bcHAWO	Erythrocyte
S1_bcHAXF	Erythrocyte
S1_bcHAYM	Tcells
S1_bcHAZH	Erythrocyte
S1_bcHBCU	Erythrocyte
S1_bcHBES	Erythrocyte
S1_bcHBFO	Erythrocyte
S1_bcHBJU	Erythrocyte
S1_bcHBLU	Erythrocyte
S1_bcHBNC	IW5
S1_bcHBXV	Erythrocyte
S1_bcHCBN	Erythrocyte
S1_bcHCIB	IW5
S1_bcHCPB	Erythrocyte
S1_bcHCQB	IW5
S1_bcHCTH	IW5
S1_bcHCVL	Erythrocyte
S1_bcHCZV	Erythrocyte
S1_bcHDAT	Bcells
S1_bcHDBY	Erythrocyte
S1_bcHDEK	FLB9
S1_bcHDES	Erythrocyte
S1_bcHDKN	Erythrocyte
S1_bcHDLW	Erythrocyte
S1_bcHDMJ	Erythrocyte
S1_bcHDPR	Erythrocyte
S1_bcHEAV	FLB9
S1_bcHEBE	Erythrocyte
S1_bcHEBO	Erythrocyte
S1_bcHEFE	Erythrocyte
S1_bcHEHX	Erythrocyte
S1_bcHEHZ	Erythrocyte
S1_bcHEKO	IW5
S1_bcHEMG	Erythrocyte
S1_bcHEUH	Erythrocyte
S1_bcHEUP	IW5
S1_bcHEUY	IW4
S1_bcHEWZ	IW5
S1_bcHFBN	Tcells
S1_bcHFCX	Erythrocyte
S1_bcHFJD	Macrophage
S1_bcHFKP	Macrophage
S1_bcHFLS	Bcells
S1_bcHFPU	Erythrocyte
S1_bcHFRM	FLB9
S1_bcHFRT	Erythrocyte
S1_bcHFYM	Erythrocyte
S1_bcHFYS	Bcells
S1_bcHFZH	Erythrocyte
S1_bcHGFO	Erythrocyte
S1_bcHGGF	Myogenic_blastema
S1_bcHGHF	Erythrocyte
S1_bcHGHG	FLB9
S1_bcHGIO	FLB9
S1_bcHGUS	Erythrocyte
S1_bcHGUX	Bcells
S1_bcHGWE	Erythrocyte
S1_bcHHDO	Erythrocyte
S1_bcHHSZ	Macrophage
S1_bcHHTN	Tcells
S1_bcHHTO	IW5
S1_bcHHWF	IW5
S1_bcHHWN	Erythrocyte
S1_bcHHYK	Erythrocyte
S1_bcHHZA	Erythrocyte
S1_bcHIKW	Tcells
S1_bcHIMC	Tcells
S1_bcHINF	Erythrocyte
S1_bcHINO	FLB7
S1_bcHIPA	Schwann
S1_bcHIPE	Erythrocyte
S1_bcHIPF	Erythrocyte
S1_bcHIZZ	IW4
S1_bcHJAB	Erythrocyte
S1_bcHJCM	Erythrocyte
S1_bcHJOP	Erythrocyte
S1_bcHJQP	Erythrocyte
S1_bcHJSA	IW5
S1_bcHJSZ	IW5
S1_bcHJXB	Erythrocyte
S1_bcHJYV	Erythrocyte
S1_bcHKEG	Erythrocyte
S1_bcHKFP	FLB7
S1_bcHKJZ	IW5
S1_bcHKKL	IW5
S1_bcHKLR	Erythrocyte
S1_bcHKOJ	Erythrocyte
S1_bcHKPS	Endo
S1_bcHKPZ	IW5
S1_bcHKRA	Erythrocyte
S1_bcHKRJ	Bcells
S1_bcHKUJ	IW5
S1_bcHKVG	Erythrocyte
S1_bcHKXB	Erythrocyte
S1_bcHKYS	IW4
S1_bcHLAS	IW4
S1_bcHLHP	BasalWE2
S1_bcHLLA	IW4
S1_bcHLTB	FLB7
S1_bcHLYL	Erythrocyte
S1_bcHMBY	Tcells
S1_bcHMPJ	Erythrocyte
S1_bcHMPZ	Erythrocyte
S1_bcHMQI	Erythrocyte
S1_bcHMST	Erythrocyte
S1_bcHMUL	Erythrocyte
S1_bcHNHF	Erythrocyte
S1_bcHNUA	Erythrocyte
S1_bcHNVK	Erythrocyte
S1_bcHNXW	Tcells
S1_bcHOPC	Bcells
S1_bcHPBU	Erythrocyte
S1_bcHPHC	Endo
S1_bcHPHD	Erythrocyte
S1_bcHPIY	FLB7
S1_bcHPUG	FLB9
S1_bcHQAB	Erythrocyte
S1_bcHQEC	Erythrocyte
S1_bcHQEZ	Erythrocyte
S1_bcHQKA	Erythrocyte
S1_bcHQLB	Erythrocyte
S1_bcHQOX	Erythrocyte
S1_bcHQPH	Erythrocyte
S1_bcHQQF	FLB9
S1_bcHQWC	Myogenic_blastema
S1_bcHQYR	FLB9
S1_bcHRAE	Erythrocyte
S1_bcHREM	Erythrocyte
S1_bcHROZ	Erythrocyte
S1_bcHRPM	Macrophage
S1_bcHRQM	Erythrocyte
S1_bcHRRK	Erythrocyte
S1_bcHRSH	Erythrocyte
S1_bcHRXG	Erythrocyte
S1_bcHRYF	Erythrocyte
S1_bcHSBJ	Erythrocyte
S1_bcHSLQ	FLB7
S1_bcHSPA	Erythrocyte
S1_bcHSZW	Erythrocyte
S1_bcHTAG	IW5
S1_bcHTET	Erythrocyte
S1_bcHTLQ	IW4
S1_bcHTNR	IW5
S1_bcHTOA	Erythrocyte
S1_bcHTQT	Erythrocyte
S1_bcHUID	Erythrocyte
S1_bcHULD	Erythrocyte
S1_bcHUNW	FLB7
S1_bcHUPC	FLB9
S1_bcHURW	Erythrocyte
S1_bcHUUE	Erythrocyte
S1_bcHUUX	Erythrocyte
S1_bcHUZU	Erythrocyte
S1_bcHVGO	FLB6
S1_bcHVJY	Tcells
S1_bcHVLU	FLB7
S1_bcHVRS	Erythrocyte
S1_bcHVUW	Erythrocyte
S1_bcHVVE	Erythrocyte
S1_bcHVVP	IW5
S1_bcHVXJ	Erythrocyte
S1_bcHVXV	Macrophage
S1_bcHWBC	Erythrocyte
S1_bcHWHB	Tcells
S1_bcHWME	Erythrocyte
S1_bcHWNC	IW5
S1_bcHWUH	Erythrocyte
S1_bcHWZG	Erythrocyte
S1_bcHXBM	Erythrocyte
S1_bcHXDW	IW5
S1_bcHXEN	Erythrocyte
S1_bcHXFJ	Erythrocyte
S1_bcHXFN	Tcells
S1_bcHXFQ	IW5
S1_bcHXIZ	Erythrocyte
S1_bcHXUW	Macrophage
S1_bcHXVI	IW5
S1_bcHXXV	Endo
S1_bcHYHV	Erythrocyte
S1_bcHYID	Erythrocyte
S1_bcHYLU	Erythrocyte
S1_bcHYLV	Erythrocyte
S1_bcHYML	Erythrocyte
S1_bcHYPV	IW5
S1_bcHYVX	Erythrocyte
S1_bcHYXF	Erythrocyte
S1_bcHYYM	Erythrocyte
S1_bcHZCZ	Erythrocyte
S1_bcHZDO	Erythrocyte
S1_bcHZGX	Erythrocyte
S1_bcHZGZ	Erythrocyte
S1_bcHZIQ	Erythrocyte
S1_bcHZVC	Erythrocyte
S1_bcHZYU	Erythrocyte
S1_bcIACI	Erythrocyte
S1_bcIADM	Erythrocyte
S1_bcIAQQ	Erythrocyte
S1_bcIBEX	Erythrocyte
S1_bcIBGO	Bcells
S1_bcIBKB	Erythrocyte
S1_bcIBKP	Erythrocyte
S1_bcIBRJ	Erythrocyte
S1_bcIBZR	Erythrocyte
S1_bcICFX	Macrophage
S1_bcICOB	Erythrocyte
S1_bcICRF	Erythrocyte
S1_bcICSY	Erythrocyte
S1_bcICUG	Erythrocyte
S1_bcICUP	Erythrocyte
S1_bcICWG	FLB7
S1_bcIDBO	Erythrocyte
S1_bcIDDU	IW4
S1_bcIDFM	Erythrocyte
S1_bcIDFO	Erythrocyte
S1_bcIDGY	Erythrocyte
S1_bcIDMD	IW4
S1_bcIDMF	Erythrocyte
S1_bcIDWH	Erythrocyte
S1_bcIDYR	Erythrocyte
S1_bcIEDO	FLB9
S1_bcIEHL	IW5
S1_bcIEIV	Tcells
S1_bcIEOO	Erythrocyte
S1_bcIETX	BasalWE2
S1_bcIFDE	Erythrocyte
S1_bcIFIZ	IW5
S1_bcIFNT	Erythrocyte
S1_bcIFUA	Erythrocyte
